
These predictions were generated by MoorDyn (v2.3.82025-02-27) on 27-Nov-2025 at 16:19:01.

 
 
 
      Time        FAIRTEN1        FAIRTEN2        FAIRTEN3        ANCHTEN1        ANCHTEN2        ANCHTEN3
    2.8625   1.0099466E+06   1.3608658E+06   1.0128770E+06   8.1319688E+05   1.1648441E+06   8.1547075E+05
    2.8750   1.0103668E+06   1.3597038E+06   1.0133264E+06   8.1366238E+05   1.1635575E+06   8.1602662E+05
    2.8875   1.0107808E+06   1.3585532E+06   1.0137573E+06   8.1411362E+05   1.1622762E+06   8.1657312E+05
    2.9000   1.0111874E+06   1.3574161E+06   1.0141688E+06   8.1455044E+05   1.1610014E+06   8.1710931E+05
    2.9125   1.0115866E+06   1.3562918E+06   1.0145614E+06   8.1497262E+05   1.1597344E+06   8.1763412E+05
    2.9250   1.0119776E+06   1.3551812E+06   1.0149346E+06   8.1538019E+05   1.1584765E+06   8.1814662E+05
    2.9375   1.0123602E+06   1.3540845E+06   1.0152890E+06   8.1577325E+05   1.1572288E+06   8.1864588E+05
    2.9500   1.0127340E+06   1.3530012E+06   1.0156249E+06   8.1615206E+05   1.1559922E+06   8.1913088E+05
    2.9625   1.0130987E+06   1.3519315E+06   1.0159427E+06   8.1651675E+05   1.1547680E+06   8.1960081E+05
    2.9750   1.0134539E+06   1.3508748E+06   1.0162432E+06   8.1686781E+05   1.1535568E+06   8.2005494E+05
    2.9875   1.0137991E+06   1.3498310E+06   1.0165270E+06   8.1720556E+05   1.1523591E+06   8.2049250E+05
    3.0000   1.0141338E+06   1.3488000E+06   1.0167949E+06   8.1753044E+05   1.1511760E+06   8.2091275E+05
    3.0125   1.0144572E+06   1.3477818E+06   1.0170475E+06   8.1784294E+05   1.1500079E+06   8.2131506E+05
    3.0250   1.0147681E+06   1.3467779E+06   1.0172848E+06   8.1814344E+05   1.1488554E+06   8.2169881E+05
    3.0375   1.0150660E+06   1.3457872E+06   1.0175082E+06   8.1843238E+05   1.1477194E+06   8.2206325E+05
    3.0500   1.0153497E+06   1.3448115E+06   1.0177175E+06   8.1871000E+05   1.1466006E+06   8.2240788E+05
    3.0625   1.0156181E+06   1.3438511E+06   1.0179132E+06   8.1897669E+05   1.1454998E+06   8.2273194E+05
    3.0750   1.0158703E+06   1.3429071E+06   1.0180952E+06   8.1923250E+05   1.1444179E+06   8.2303481E+05
    3.0875   1.0161054E+06   1.3419808E+06   1.0182639E+06   8.1947756E+05   1.1433560E+06   8.2331588E+05
    3.1000   1.0163222E+06   1.3410729E+06   1.0184188E+06   8.1971181E+05   1.1423151E+06   8.2357431E+05
    3.1125   1.0165205E+06   1.3401848E+06   1.0185599E+06   8.1993525E+05   1.1412966E+06   8.2380962E+05
    3.1250   1.0166994E+06   1.3393171E+06   1.0186870E+06   8.2014762E+05   1.1403016E+06   8.2402119E+05
    3.1375   1.0168589E+06   1.3384710E+06   1.0187997E+06   8.2034881E+05   1.1393312E+06   8.2420838E+05
    3.1500   1.0169981E+06   1.3376484E+06   1.0188971E+06   8.2053844E+05   1.1383866E+06   8.2437075E+05
    3.1625   1.0171179E+06   1.3368479E+06   1.0189799E+06   8.2071631E+05   1.1374689E+06   8.2450800E+05
    3.1750   1.0172182E+06   1.3360709E+06   1.0190474E+06   8.2088212E+05   1.1365789E+06   8.2461988E+05
    3.1875   1.0172998E+06   1.3353169E+06   1.0190997E+06   8.2103556E+05   1.1357176E+06   8.2470625E+05
    3.2000   1.0173630E+06   1.3345859E+06   1.0191368E+06   8.2117644E+05   1.1348855E+06   8.2476719E+05
    3.2125   1.0174086E+06   1.3338775E+06   1.0191587E+06   8.2130444E+05   1.1340830E+06   8.2480300E+05
    3.2250   1.0174375E+06   1.3331918E+06   1.0191655E+06   8.2141938E+05   1.1333105E+06   8.2481388E+05
    3.2375   1.0174503E+06   1.3325280E+06   1.0191574E+06   8.2152094E+05   1.1325680E+06   8.2480050E+05
    3.2500   1.0174478E+06   1.3318861E+06   1.0191344E+06   8.2160900E+05   1.1318558E+06   8.2476331E+05
    3.2625   1.0174304E+06   1.3312664E+06   1.0190965E+06   8.2168325E+05   1.1311736E+06   8.2470319E+05
    3.2750   1.0173983E+06   1.3306700E+06   1.0190428E+06   8.2174344E+05   1.1305214E+06   8.2462088E+05
    3.2875   1.0173528E+06   1.3300958E+06   1.0189741E+06   8.2178919E+05   1.1298990E+06   8.2451719E+05
    3.3000   1.0172936E+06   1.3295454E+06   1.0188892E+06   8.2182019E+05   1.1293064E+06   8.2439300E+05
    3.3125   1.0172215E+06   1.3290191E+06   1.0187881E+06   8.2183594E+05   1.1287435E+06   8.2424925E+05
    3.3250   1.0171366E+06   1.3285181E+06   1.0186701E+06   8.2183606E+05   1.1282105E+06   8.2408662E+05
    3.3375   1.0170393E+06   1.3280434E+06   1.0185344E+06   8.2182006E+05   1.1277072E+06   8.2390600E+05
    3.3500   1.0169299E+06   1.3275956E+06   1.0183806E+06   8.2178738E+05   1.1272342E+06   8.2370806E+05
    3.3625   1.0168087E+06   1.3271761E+06   1.0182080E+06   8.2173750E+05   1.1267915E+06   8.2349350E+05
    3.3750   1.0166759E+06   1.3267856E+06   1.0180160E+06   8.2167000E+05   1.1263796E+06   8.2326269E+05
    3.3875   1.0165321E+06   1.3264251E+06   1.0178042E+06   8.2158444E+05   1.1259988E+06   8.2301631E+05
    3.4000   1.0163768E+06   1.3260964E+06   1.0175718E+06   8.2148044E+05   1.1256492E+06   8.2275462E+05
    3.4125   1.0162114E+06   1.3257980E+06   1.0173193E+06   8.2135775E+05   1.1253316E+06   8.2247806E+05
    3.4250   1.0160360E+06   1.3255312E+06   1.0170466E+06   8.2121625E+05   1.1250460E+06   8.2218694E+05
    3.4375   1.0158511E+06   1.3252956E+06   1.0167539E+06   8.2105600E+05   1.1247926E+06   8.2188150E+05
    3.4500   1.0156575E+06   1.3250909E+06   1.0164420E+06   8.2087706E+05   1.1245715E+06   8.2156206E+05
    3.4625   1.0154558E+06   1.3249162E+06   1.0161114E+06   8.2067969E+05   1.1243825E+06   8.2122900E+05
    3.4750   1.0152464E+06   1.3247711E+06   1.0157631E+06   8.2046444E+05   1.1242255E+06   8.2088244E+05
    3.4875   1.0150299E+06   1.3246549E+06   1.0153981E+06   8.2023169E+05   1.1241002E+06   8.2052288E+05
    3.5000   1.0148068E+06   1.3245669E+06   1.0150172E+06   8.1998206E+05   1.1240064E+06   8.2015050E+05
    3.5125   1.0145774E+06   1.3245062E+06   1.0146215E+06   8.1971638E+05   1.1239435E+06   8.1976562E+05
    3.5250   1.0143413E+06   1.3244740E+06   1.0142114E+06   8.1943525E+05   1.1239110E+06   8.1936862E+05
    3.5375   1.0140993E+06   1.3244680E+06   1.0137888E+06   8.1913956E+05   1.1239086E+06   8.1895975E+05
    3.5500   1.0138508E+06   1.3244892E+06   1.0133539E+06   8.1883006E+05   1.1239358E+06   8.1853931E+05
    3.5625   1.0135958E+06   1.3245371E+06   1.0129081E+06   8.1850750E+05   1.1239921E+06   8.1810738E+05
    3.5750   1.0133340E+06   1.3246120E+06   1.0124520E+06   8.1817275E+05   1.1240776E+06   8.1766419E+05
    3.5875   1.0130650E+06   1.3247138E+06   1.0119866E+06   8.1782650E+05   1.1241918E+06   8.1720988E+05
    3.6000   1.0127882E+06   1.3248428E+06   1.0115126E+06   8.1746944E+05   1.1243348E+06   8.1674438E+05
    3.6125   1.0125033E+06   1.3249991E+06   1.0110311E+06   8.1710231E+05   1.1245062E+06   8.1626775E+05
    3.6250   1.0122098E+06   1.3251831E+06   1.0105427E+06   8.1672575E+05   1.1247066E+06   8.1577994E+05
    3.6375   1.0119072E+06   1.3253946E+06   1.0100484E+06   8.1634038E+05   1.1249359E+06   8.1528088E+05
    3.6500   1.0115948E+06   1.3256351E+06   1.0095483E+06   8.1594688E+05   1.1251940E+06   8.1477062E+05
    3.6625   1.0112731E+06   1.3259025E+06   1.0090442E+06   8.1554581E+05   1.1254811E+06   8.1424900E+05
    3.6750   1.0109416E+06   1.3261974E+06   1.0085367E+06   8.1513788E+05   1.1257972E+06   8.1371619E+05
    3.6875   1.0106008E+06   1.3265186E+06   1.0080268E+06   8.1472369E+05   1.1261424E+06   8.1317225E+05
    3.7000   1.0102510E+06   1.3268656E+06   1.0075154E+06   8.1430394E+05   1.1265162E+06   8.1261744E+05
    3.7125   1.0098926E+06   1.3272370E+06   1.0070038E+06   8.1387931E+05   1.1269186E+06   8.1205212E+05
    3.7250   1.0095264E+06   1.3276319E+06   1.0064927E+06   8.1345056E+05   1.1273489E+06   8.1147669E+05
    3.7375   1.0091530E+06   1.3280490E+06   1.0059832E+06   8.1301838E+05   1.1278065E+06   8.1089188E+05
    3.7500   1.0087732E+06   1.3284870E+06   1.0054761E+06   8.1258350E+05   1.1282909E+06   8.1029825E+05
    3.7625   1.0083878E+06   1.3289449E+06   1.0049722E+06   8.1214650E+05   1.1288011E+06   8.0969675E+05
    3.7750   1.0079968E+06   1.3294229E+06   1.0044714E+06   8.1170819E+05   1.1293362E+06   8.0908825E+05
    3.7875   1.0076017E+06   1.3299186E+06   1.0039752E+06   8.1126906E+05   1.1298955E+06   8.0847375E+05
    3.8000   1.0072025E+06   1.3304325E+06   1.0034834E+06   8.1082969E+05   1.1304779E+06   8.0785431E+05
    3.8125   1.0068001E+06   1.3309635E+06   1.0029964E+06   8.1039050E+05   1.1310825E+06   8.0723112E+05
    3.8250   1.0063948E+06   1.3315114E+06   1.0025143E+06   8.0995188E+05   1.1317085E+06   8.0660531E+05
    3.8375   1.0059871E+06   1.3320760E+06   1.0020373E+06   8.0951412E+05   1.1323550E+06   8.0597800E+05
    3.8500   1.0055773E+06   1.3326572E+06   1.0015652E+06   8.0907738E+05   1.1330214E+06   8.0535031E+05
    3.8625   1.0051659E+06   1.3332550E+06   1.0010981E+06   8.0864169E+05   1.1337069E+06   8.0472338E+05
    3.8750   1.0047534E+06   1.3338692E+06   1.0006356E+06   8.0820712E+05   1.1344109E+06   8.0409838E+05
    3.8875   1.0043402E+06   1.3344999E+06   1.0001777E+06   8.0777369E+05   1.1351329E+06   8.0347638E+05
    3.9000   1.0039262E+06   1.3351479E+06   9.9972350E+05   8.0734125E+05   1.1358725E+06   8.0285844E+05
    3.9125   1.0035130E+06   1.3358114E+06   9.9927362E+05   8.0690975E+05   1.1366290E+06   8.0224569E+05
    3.9250   1.0031007E+06   1.3364911E+06   9.9882756E+05   8.0647912E+05   1.1374019E+06   8.0163912E+05
    3.9375   1.0026904E+06   1.3371858E+06   9.9838544E+05   8.0604944E+05   1.1381905E+06   8.0103981E+05
    3.9500   1.0022831E+06   1.3378948E+06   9.9794738E+05   8.0562062E+05   1.1389942E+06   8.0044881E+05
    3.9625   1.0018798E+06   1.3386170E+06   9.9751350E+05   8.0519281E+05   1.1398124E+06   7.9986712E+05
    3.9750   1.0014814E+06   1.3393514E+06   9.9708412E+05   8.0476619E+05   1.1406439E+06   7.9929575E+05
    3.9875   1.0010891E+06   1.3400969E+06   9.9665962E+05   8.0434106E+05   1.1414879E+06   7.9873569E+05
    4.0000   1.0007038E+06   1.3408521E+06   9.9624031E+05   8.0391781E+05   1.1423434E+06   7.9818800E+05
    4.0125   1.0003262E+06   1.3416162E+06   9.9582662E+05   8.0349681E+05   1.1432091E+06   7.9765350E+05
    4.0250   9.9995669E+05   1.3423890E+06   9.9541844E+05   8.0307862E+05   1.1440840E+06   7.9713312E+05
    4.0375   9.9959644E+05   1.3431684E+06   9.9501694E+05   8.0266375E+05   1.1449669E+06   7.9662775E+05
    4.0500   9.9924544E+05   1.3439546E+06   9.9462194E+05   8.0225275E+05   1.1458566E+06   7.9613806E+05
    4.0625   9.9890419E+05   1.3447466E+06   9.9423412E+05   8.0184625E+05   1.1467520E+06   7.9566475E+05
    4.0750   9.9857269E+05   1.3455441E+06   9.9385375E+05   8.0144481E+05   1.1476520E+06   7.9520838E+05
    4.0875   9.9825100E+05   1.3463468E+06   9.9348125E+05   8.0104906E+05   1.1485555E+06   7.9476938E+05
    4.1000   9.9793900E+05   1.3471545E+06   9.9311681E+05   8.0065950E+05   1.1494620E+06   7.9434812E+05
    4.1125   9.9763644E+05   1.3479672E+06   9.9276081E+05   8.0027662E+05   1.1503704E+06   7.9394481E+05
    4.1250   9.9734312E+05   1.3487849E+06   9.9241356E+05   7.9990100E+05   1.1512800E+06   7.9355956E+05
    4.1375   9.9705869E+05   1.3496072E+06   9.9207544E+05   7.9953300E+05   1.1521905E+06   7.9319250E+05
    4.1500   9.9678238E+05   1.3504351E+06   9.9174631E+05   7.9917319E+05   1.1531011E+06   7.9284350E+05
    4.1625   9.9651456E+05   1.3512672E+06   9.9142731E+05   7.9882200E+05   1.1540114E+06   7.9251250E+05
    4.1750   9.9625462E+05   1.3521038E+06   9.9111862E+05   7.9847988E+05   1.1549210E+06   7.9219925E+05
    4.1875   9.9600262E+05   1.3529440E+06   9.9082100E+05   7.9814738E+05   1.1558294E+06   7.9190362E+05
    4.2000   9.9575850E+05   1.3537870E+06   9.9053512E+05   7.9782500E+05   1.1567360E+06   7.9162538E+05
    4.2125   9.9552231E+05   1.3546320E+06   9.9026188E+05   7.9751331E+05   1.1576402E+06   7.9136425E+05
    4.2250   9.9529412E+05   1.3554780E+06   9.9000206E+05   7.9721281E+05   1.1585416E+06   7.9112012E+05
    4.2375   9.9507419E+05   1.3563239E+06   9.8975644E+05   7.9692425E+05   1.1594394E+06   7.9089275E+05
    4.2500   9.9486269E+05   1.3571684E+06   9.8952588E+05   7.9664819E+05   1.1603329E+06   7.9068200E+05
    4.2625   9.9465981E+05   1.3580105E+06   9.8931119E+05   7.9638531E+05   1.1612211E+06   7.9048769E+05
    4.2750   9.9446531E+05   1.3588500E+06   9.8911256E+05   7.9613619E+05   1.1621034E+06   7.9030975E+05
    4.2875   9.9427994E+05   1.3596850E+06   9.8893112E+05   7.9590144E+05   1.1629789E+06   7.9014819E+05
    4.3000   9.9410344E+05   1.3605152E+06   9.8876694E+05   7.9568156E+05   1.1638466E+06   7.9000281E+05
    4.3125   9.9393606E+05   1.3613399E+06   9.8862050E+05   7.9547700E+05   1.1647061E+06   7.8987362E+05
    4.3250   9.9377781E+05   1.3621586E+06   9.8849194E+05   7.9528819E+05   1.1655564E+06   7.8976056E+05
    4.3375   9.9362869E+05   1.3629711E+06   9.8838138E+05   7.9511531E+05   1.1663970E+06   7.8966362E+05
    4.3500   9.9348850E+05   1.3637771E+06   9.8828856E+05   7.9495862E+05   1.1672274E+06   7.8958275E+05
    4.3625   9.9335738E+05   1.3645766E+06   9.8821350E+05   7.9481806E+05   1.1680471E+06   7.8951781E+05
    4.3750   9.9323500E+05   1.3653698E+06   9.8815588E+05   7.9469362E+05   1.1688560E+06   7.8946875E+05
    4.3875   9.9312144E+05   1.3661562E+06   9.8811544E+05   7.9458512E+05   1.1696536E+06   7.8943550E+05
    4.4000   9.9301619E+05   1.3669369E+06   9.8809138E+05   7.9449231E+05   1.1704400E+06   7.8941788E+05
    4.4125   9.9291975E+05   1.3677108E+06   9.8808394E+05   7.9441488E+05   1.1712151E+06   7.8941588E+05
    4.4250   9.9283194E+05   1.3684781E+06   9.8809238E+05   7.9435231E+05   1.1719788E+06   7.8942938E+05
    4.4375   9.9275300E+05   1.3692385E+06   9.8811662E+05   7.9430438E+05   1.1727310E+06   7.8945831E+05
    4.4500   9.9268325E+05   1.3699916E+06   9.8815625E+05   7.9427056E+05   1.1734716E+06   7.8950262E+05
    4.4625   9.9262306E+05   1.3707368E+06   9.8821119E+05   7.9425044E+05   1.1742009E+06   7.8956238E+05
    4.4750   9.9257288E+05   1.3714734E+06   9.8828106E+05   7.9424356E+05   1.1749182E+06   7.8963750E+05
    4.4875   9.9253319E+05   1.3722005E+06   9.8836569E+05   7.9424962E+05   1.1756236E+06   7.8972819E+05
    4.5000   9.9250456E+05   1.3729175E+06   9.8846494E+05   7.9426831E+05   1.1763169E+06   7.8983438E+05
    4.5125   9.9248756E+05   1.3736235E+06   9.8857838E+05   7.9429919E+05   1.1769974E+06   7.8995625E+05
    4.5250   9.9248225E+05   1.3743182E+06   9.8870556E+05   7.9434206E+05   1.1776650E+06   7.9009394E+05
    4.5375   9.9248956E+05   1.3750008E+06   9.8884644E+05   7.9439669E+05   1.1783192E+06   7.9024756E+05
    4.5500   9.9250944E+05   1.3756706E+06   9.8900038E+05   7.9446281E+05   1.1789595E+06   7.9041712E+05
    4.5625   9.9254219E+05   1.3763276E+06   9.8916706E+05   7.9454019E+05   1.1795856E+06   7.9060275E+05
    4.5750   9.9258788E+05   1.3769716E+06   9.8934581E+05   7.9462869E+05   1.1801972E+06   7.9080444E+05
    4.5875   9.9264638E+05   1.3776026E+06   9.8953625E+05   7.9472806E+05   1.1807939E+06   7.9102206E+05
    4.6000   9.9271744E+05   1.3782208E+06   9.8973769E+05   7.9483806E+05   1.1813754E+06   7.9125556E+05
    4.6125   9.9280081E+05   1.3788264E+06   9.8994944E+05   7.9495844E+05   1.1819418E+06   7.9150462E+05
    4.6250   9.9289588E+05   1.3794199E+06   9.9017094E+05   7.9508888E+05   1.1824928E+06   7.9176900E+05
    4.6375   9.9300225E+05   1.3800016E+06   9.9040156E+05   7.9522912E+05   1.1830286E+06   7.9204831E+05
    4.6500   9.9311906E+05   1.3805722E+06   9.9064062E+05   7.9537888E+05   1.1835495E+06   7.9234206E+05
    4.6625   9.9324600E+05   1.3811320E+06   9.9088781E+05   7.9553781E+05   1.1840554E+06   7.9264981E+05
    4.6750   9.9338231E+05   1.3816812E+06   9.9114250E+05   7.9570562E+05   1.1845466E+06   7.9297088E+05
    4.6875   9.9352738E+05   1.3822204E+06   9.9140444E+05   7.9588200E+05   1.1850235E+06   7.9330475E+05
    4.7000   9.9368081E+05   1.3827491E+06   9.9167325E+05   7.9606675E+05   1.1854861E+06   7.9365075E+05
    4.7125   9.9384200E+05   1.3832676E+06   9.9194888E+05   7.9625962E+05   1.1859349E+06   7.9400819E+05
    4.7250   9.9401056E+05   1.3837756E+06   9.9223112E+05   7.9646044E+05   1.1863698E+06   7.9437650E+05
    4.7375   9.9418612E+05   1.3842731E+06   9.9251994E+05   7.9666906E+05   1.1867910E+06   7.9475500E+05
    4.7500   9.9436831E+05   1.3847595E+06   9.9281538E+05   7.9688550E+05   1.1871985E+06   7.9514300E+05
    4.7625   9.9455675E+05   1.3852346E+06   9.9311725E+05   7.9710962E+05   1.1875924E+06   7.9553994E+05
    4.7750   9.9475100E+05   1.3856980E+06   9.9342550E+05   7.9734144E+05   1.1879726E+06   7.9594519E+05
    4.7875   9.9495081E+05   1.3861496E+06   9.9374031E+05   7.9758100E+05   1.1883391E+06   7.9635806E+05
    4.8000   9.9515562E+05   1.3865890E+06   9.9406131E+05   7.9782825E+05   1.1886918E+06   7.9677806E+05
    4.8125   9.9536506E+05   1.3870164E+06   9.9438844E+05   7.9808325E+05   1.1890305E+06   7.9720444E+05
    4.8250   9.9557850E+05   1.3874318E+06   9.9472131E+05   7.9834600E+05   1.1893554E+06   7.9763662E+05
    4.8375   9.9579538E+05   1.3878355E+06   9.9505969E+05   7.9861631E+05   1.1896662E+06   7.9807400E+05
    4.8500   9.9601500E+05   1.3882278E+06   9.9540300E+05   7.9889406E+05   1.1899634E+06   7.9851581E+05
    4.8625   9.9623681E+05   1.3886092E+06   9.9575081E+05   7.9917906E+05   1.1902469E+06   7.9896138E+05
    4.8750   9.9646000E+05   1.3889804E+06   9.9610244E+05   7.9947100E+05   1.1905171E+06   7.9941012E+05
    4.8875   9.9668400E+05   1.3893420E+06   9.9645731E+05   7.9976938E+05   1.1907745E+06   7.9986119E+05
    4.9000   9.9690819E+05   1.3896942E+06   9.9681462E+05   8.0007375E+05   1.1910192E+06   8.0031388E+05
    4.9125   9.9713188E+05   1.3900381E+06   9.9717381E+05   8.0038356E+05   1.1912521E+06   8.0076750E+05
    4.9250   9.9735469E+05   1.3903740E+06   9.9753412E+05   8.0069819E+05   1.1914736E+06   8.0122131E+05
    4.9375   9.9757612E+05   1.3907022E+06   9.9789500E+05   8.0101694E+05   1.1916842E+06   8.0167469E+05
    4.9500   9.9779600E+05   1.3910234E+06   9.9825562E+05   8.0133906E+05   1.1918848E+06   8.0212694E+05
    4.9625   9.9801406E+05   1.3913372E+06   9.9861562E+05   8.0166388E+05   1.1920756E+06   8.0257750E+05
    4.9750   9.9823025E+05   1.3916442E+06   9.9897438E+05   8.0199050E+05   1.1922574E+06   8.0302581E+05
    4.9875   9.9844450E+05   1.3919440E+06   9.9933138E+05   8.0231831E+05   1.1924306E+06   8.0347131E+05
    5.0000   9.9865694E+05   1.3922366E+06   9.9968619E+05   8.0264650E+05   1.1925956E+06   8.0391356E+05
    5.0125   9.9886781E+05   1.3925219E+06   1.0000382E+06   8.0297438E+05   1.1927529E+06   8.0435225E+05
    5.0250   9.9907725E+05   1.3927990E+06   1.0003872E+06   8.0330119E+05   1.1929026E+06   8.0478700E+05
    5.0375   9.9928544E+05   1.3930685E+06   1.0007326E+06   8.0362638E+05   1.1930450E+06   8.0521750E+05
    5.0500   9.9949256E+05   1.3933298E+06   1.0010737E+06   8.0394919E+05   1.1931805E+06   8.0564338E+05
    5.0625   9.9969869E+05   1.3935832E+06   1.0014099E+06   8.0426906E+05   1.1933091E+06   8.0606444E+05
    5.0750   9.9990394E+05   1.3938288E+06   1.0017406E+06   8.0458531E+05   1.1934312E+06   8.0648038E+05
    5.0875   1.0001083E+06   1.3940669E+06   1.0020650E+06   8.0489731E+05   1.1935469E+06   8.0689081E+05
    5.1000   1.0003116E+06   1.3942978E+06   1.0023824E+06   8.0520450E+05   1.1936565E+06   8.0729556E+05
    5.1125   1.0005139E+06   1.3945221E+06   1.0026920E+06   8.0550619E+05   1.1937604E+06   8.0769412E+05
    5.1250   1.0007146E+06   1.3947405E+06   1.0029928E+06   8.0580181E+05   1.1938590E+06   8.0808612E+05
    5.1375   1.0009138E+06   1.3949535E+06   1.0032842E+06   8.0609062E+05   1.1939526E+06   8.0847112E+05
    5.1500   1.0011110E+06   1.3951614E+06   1.0035654E+06   8.0637212E+05   1.1940420E+06   8.0884856E+05
    5.1625   1.0013058E+06   1.3953655E+06   1.0038356E+06   8.0664562E+05   1.1941276E+06   8.0921800E+05
    5.1750   1.0014979E+06   1.3955660E+06   1.0040941E+06   8.0691056E+05   1.1942100E+06   8.0957869E+05
    5.1875   1.0016867E+06   1.3957638E+06   1.0043404E+06   8.0716638E+05   1.1942898E+06   8.0993012E+05
    5.2000   1.0018721E+06   1.3959590E+06   1.0045741E+06   8.0741250E+05   1.1943676E+06   8.1027162E+05
    5.2125   1.0020534E+06   1.3961522E+06   1.0047948E+06   8.0764856E+05   1.1944441E+06   8.1060262E+05
    5.2250   1.0022305E+06   1.3963438E+06   1.0050023E+06   8.0787419E+05   1.1945198E+06   8.1092250E+05
